                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 1.1123,                0.75507,                 1.4464,                0.77415,                0.58287,                0.67793,                0.37223,                 1.6908,                 1.5118,                 2.4117,              0.0013532,              0.0013532,              0.0013532
                    150,                 1.1297,                 0.7535,                 1.4315,                0.73362,                0.60863,                0.68036,                0.36399,                 1.6791,                 1.5132,                 2.3788,              0.0013488,              0.0013488,              0.0013488
                    151,                 1.0998,                0.73563,                 1.4264,                0.65602,                0.61113,                0.67327,                0.35942,                  1.696,                 1.5271,                 2.4308,              0.0013444,              0.0013444,              0.0013444
                    152,                 1.1342,                0.77901,                 1.4379,                0.74223,                0.60773,                0.69418,                0.36554,                 1.6703,                 1.4721,                  2.381,                0.00134,                0.00134,                0.00134
                    153,                 1.1014,                0.74968,                 1.4145,                0.72423,                0.61878,                0.68564,                0.35416,                 1.7002,                 1.5012,                 2.4065,              0.0013356,              0.0013356,              0.0013356
                    154,                 1.1352,                0.78224,                 1.4441,                 0.7896,                0.54944,                0.68937,                0.35149,                 1.7647,                 1.5871,                 2.4564,              0.0013312,              0.0013312,              0.0013312
                    155,                 1.1215,                0.74049,                 1.4286,                0.73492,                0.64365,                0.71671,                0.38381,                 1.6821,                  1.448,                 2.4067,              0.0013268,              0.0013268,              0.0013268
                    156,                 1.1262,                0.76265,                 1.4322,                0.72545,                0.61602,                0.69725,                0.36737,                 1.7111,                 1.4851,                 2.4507,              0.0013224,              0.0013224,              0.0013224
                    157,                 1.0714,                0.73067,                 1.4019,                0.68125,                0.68232,                0.73488,                0.39224,                 1.6958,                 1.3992,                 2.4019,               0.001318,               0.001318,               0.001318
                    158,                 1.1231,                0.74423,                 1.4229,                0.75299,                0.62155,                0.71579,                0.38137,                  1.688,                 1.3527,                 2.4222,              0.0013136,              0.0013136,              0.0013136
                    159,                 1.0991,                0.75252,                 1.4019,                0.64256,                 0.5884,                0.64851,                0.32926,                 1.7681,                 1.6497,                 2.5063,              0.0013092,              0.0013092,              0.0013092
                    160,                 1.1008,                0.73367,                 1.4087,                0.71492,                0.55525,                0.65408,                0.34791,                    1.7,                 1.6235,                 2.4515,              0.0013048,              0.0013048,              0.0013048
                    161,                 1.0878,                0.71954,                 1.3945,                0.67793,                0.62707,                0.69301,                0.36155,                 1.7158,                 1.4488,                 2.4594,              0.0013004,              0.0013004,              0.0013004
                    162,                 1.0633,                0.72185,                  1.407,                0.76481,                0.63812,                0.73373,                0.39154,                 1.6622,                 1.3558,                 2.4197,               0.001296,               0.001296,               0.001296
                    163,                 1.0794,                0.72261,                 1.3949,                 0.7774,                0.59815,                0.71946,                0.38121,                 1.6555,                 1.3826,                 2.4255,              0.0012916,              0.0012916,              0.0012916
                    164,                 1.0959,                0.75869,                 1.4122,                0.70649,                0.62502,                0.69845,                0.36029,                 1.7076,                 1.4067,                 2.4578,              0.0012872,              0.0012872,              0.0012872
                    165,                 1.0868,                 0.7394,                 1.3814,                0.73889,                0.62538,                0.71177,                0.36242,                 1.6928,                 1.4889,                 2.4169,              0.0012828,              0.0012828,              0.0012828
                    166,                 1.1021,                 0.7313,                 1.4058,                0.75083,                0.60773,                0.71466,                0.36522,                 1.7213,                  1.365,                  2.492,              0.0012784,              0.0012784,              0.0012784
                    167,                 1.0822,                0.73788,                 1.4159,                0.79425,                0.59392,                 0.7196,                0.37133,                 1.6748,                  1.437,                 2.4054,               0.001274,               0.001274,               0.001274
                    168,                  1.073,                0.71614,                 1.3969,                0.71172,                0.60699,                0.70249,                0.36551,                 1.7556,                 1.5445,                 2.4941,              0.0012696,              0.0012696,              0.0012696
                    169,                 1.0706,                0.69724,                 1.3829,                0.73328,                0.60773,                0.70026,                 0.3767,                  1.662,                 1.5371,                 2.3998,              0.0012652,              0.0012652,              0.0012652
                    170,                  1.071,                0.71929,                 1.3691,                0.73441,                0.64088,                0.71827,                0.38571,                 1.6972,                 1.3799,                 2.4514,              0.0012608,              0.0012608,              0.0012608
                    171,                 1.0663,                0.69957,                 1.3788,                0.69227,                0.61326,                0.70024,                 0.3711,                 1.7296,                 1.4891,                 2.4757,              0.0012564,              0.0012564,              0.0012564
                    172,                 1.0648,                0.72385,                 1.3854,                0.72448,                0.64088,                0.70172,                0.36871,                 1.6831,                 1.4396,                 2.4631,               0.001252,               0.001252,               0.001252
                    173,                 1.0623,                0.71984,                  1.379,                0.69539,                0.68508,                0.72637,                0.38531,                 1.6432,                 1.3318,                 2.3823,              0.0012476,              0.0012476,              0.0012476
                    174,                 1.0571,                0.72275,                 1.3725,                0.76625,                0.60497,                 0.7337,                0.38985,                 1.6649,                 1.3914,                 2.3868,              0.0012432,              0.0012432,              0.0012432
                    175,                 1.0519,                0.69494,                 1.3657,                0.70659,                0.67854,                0.73615,                0.39555,                  1.625,                 1.3966,                 2.3676,              0.0012388,              0.0012388,              0.0012388
                    176,                 1.0436,                0.70425,                 1.3715,                0.69054,                0.64108,                0.68743,                 0.3759,                 1.6837,                 1.5229,                 2.4345,              0.0012344,              0.0012344,              0.0012344
                    177,                 1.0779,                0.70697,                 1.3874,                0.73466,                 0.6547,                0.73628,                0.39646,                  1.631,                 1.4184,                 2.3847,                0.00123,                0.00123,                0.00123
                    178,                 1.0591,                0.68703,                 1.3561,                0.70054,                0.66298,                0.71473,                0.38753,                 1.6665,                 1.3509,                  2.452,              0.0012256,              0.0012256,              0.0012256
                    179,                 1.0675,                0.72077,                 1.3885,                0.67037,                 0.6547,                0.70063,                0.37345,                 1.6649,                 1.4622,                 2.3828,              0.0012212,              0.0012212,              0.0012212
                    180,                 1.0286,                0.68601,                 1.3671,                0.72266,                0.61602,                0.68568,                0.36137,                 1.6849,                 1.5299,                 2.4674,              0.0012168,              0.0012168,              0.0012168
                    181,                 1.0511,                0.71339,                  1.379,                  0.685,                0.60773,                0.67043,                0.36449,                 1.6914,                 1.4826,                 2.4675,              0.0012124,              0.0012124,              0.0012124
                    182,                 1.0477,                 0.6947,                  1.377,                0.77167,                0.63812,                0.72653,                0.38666,                 1.7205,                 1.3641,                 2.4604,               0.001208,               0.001208,               0.001208
                    183,                 1.0498,                0.69999,                 1.3732,                0.76931,                0.63812,                0.72682,                0.38478,                 1.6942,                 1.4076,                 2.4574,              0.0012036,              0.0012036,              0.0012036
                    184,                 1.0404,                0.70019,                 1.3604,                0.75946,                0.62707,                0.73936,                0.40439,                 1.6283,                 1.3369,                  2.384,              0.0011992,              0.0011992,              0.0011992
                    185,                 1.0665,                 0.7023,                 1.3768,                0.71317,                0.61878,                0.69256,                0.37134,                 1.6342,                 1.4997,                 2.3995,              0.0011948,              0.0011948,              0.0011948
                    186,                  1.051,                0.68923,                 1.3601,                0.65992,                0.64863,                0.69073,                0.35711,                 1.7313,                 1.4672,                 2.4755,              0.0011904,              0.0011904,              0.0011904
                    187,                 1.0385,                0.68295,                 1.3573,                0.79651,                0.58011,                0.69465,                0.37088,                 1.6726,                 1.4532,                 2.4483,               0.001186,               0.001186,               0.001186
                    188,                 1.0195,                0.68832,                 1.3395,                0.75382,                0.64365,                0.71721,                0.38795,                 1.6957,                 1.3356,                 2.5077,              0.0011816,              0.0011816,              0.0011816
                    189,                  1.026,                0.69281,                 1.3637,                0.82289,                0.59669,                0.71596,                0.38835,                 1.7019,                 1.4669,                 2.4595,              0.0011772,              0.0011772,              0.0011772
                    190,                 1.0321,                  0.674,                 1.3615,                0.74493,                0.60507,                0.70526,                0.37271,                 1.7166,                 1.5173,                  2.499,              0.0011728,              0.0011728,              0.0011728
                    191,                 1.0139,                0.66022,                 1.3304,                0.80094,                0.63812,                0.71197,                0.38618,                 1.6525,                 1.4493,                 2.4545,              0.0011684,              0.0011684,              0.0011684
                    192,                 1.0349,                0.68363,                 1.3638,                0.83112,                0.61175,                0.72851,                0.39301,                 1.6418,                 1.4013,                 2.4019,               0.001164,               0.001164,               0.001164
                    193,                 1.0328,                0.68673,                 1.3515,                0.75296,                0.66851,                0.74458,                0.39007,                 1.7083,                 1.3427,                 2.4834,              0.0011596,              0.0011596,              0.0011596
                    194,                 1.0162,                 0.6608,                 1.3498,                 0.7546,                0.67106,                0.74048,                0.40028,                  1.692,                 1.3517,                 2.4308,              0.0011552,              0.0011552,              0.0011552
                    195,                 1.0177,                0.67369,                 1.3456,                0.78687,                0.58564,                0.71938,                0.38805,                  1.697,                 1.4005,                 2.4949,              0.0011508,              0.0011508,              0.0011508
                    196,                  1.008,                0.63887,                 1.3286,                0.75467,                0.66022,                0.73306,                0.39762,                 1.6648,                 1.3778,                 2.4682,              0.0011464,              0.0011464,              0.0011464
                    197,                0.99941,                0.66368,                 1.3287,                0.79834,                0.64917,                0.74622,                0.38986,                 1.7177,                 1.2901,                 2.5408,               0.001142,               0.001142,               0.001142
                    198,                 1.0055,                0.67649,                 1.3263,                0.74098,                 0.6322,                 0.7057,                0.37072,                 1.7597,                 1.4249,                 2.5659,              0.0011376,              0.0011376,              0.0011376
                    199,                 1.0055,                0.67072,                 1.3402,                0.85065,                0.63536,                0.76012,                0.39522,                 1.7001,                 1.3003,                 2.5311,              0.0011332,              0.0011332,              0.0011332
                    200,                0.97621,                0.64666,                 1.3199,                0.79634,                0.64808,                 0.7416,                0.39058,                 1.6785,                 1.2973,                 2.5025,              0.0011288,              0.0011288,              0.0011288
                    201,                 1.0157,                 0.6674,                 1.3345,                0.78324,                0.64641,                0.75433,                0.39963,                 1.6543,                 1.3068,                 2.4367,              0.0011244,              0.0011244,              0.0011244
                    202,                 0.9908,                0.64848,                  1.328,                0.78471,                0.63536,                0.74082,                0.40639,                 1.6579,                 1.4617,                 2.4379,                0.00112,                0.00112,                0.00112
                    203,                 0.9657,                0.63157,                 1.3233,                0.82171,                0.57292,                0.73063,                0.39553,                 1.6559,                 1.3677,                 2.4417,              0.0011156,              0.0011156,              0.0011156
                    204,                 0.9956,                0.64287,                 1.3288,                0.72193,                0.64088,                0.71795,                0.39166,                 1.6403,                 1.3303,                 2.4419,              0.0011112,              0.0011112,              0.0011112
                    205,                0.99978,                0.65773,                 1.3136,                0.74633,                0.63812,                0.73185,                0.38447,                 1.6891,                 1.3546,                 2.5283,              0.0011068,              0.0011068,              0.0011068
                    206,                0.97899,                0.64372,                  1.335,                0.78103,                0.57459,                0.68823,                0.36682,                 1.6753,                 1.5986,                 2.4836,              0.0011024,              0.0011024,              0.0011024
                    207,                0.97802,                0.64848,                 1.3109,                0.72351,                0.63536,                0.71783,                0.39466,                  1.673,                 1.3571,                 2.4714,               0.001098,               0.001098,               0.001098
                    208,                0.97465,                0.63098,                 1.3191,                0.75464,                0.67122,                0.74495,                0.41343,                 1.6246,                 1.2831,                 2.4359,              0.0010936,              0.0010936,              0.0010936
                    209,                 0.9663,                0.62287,                 1.3023,                0.81394,                0.61602,                0.73566,                0.39069,                 1.6835,                 1.3928,                 2.5107,              0.0010892,              0.0010892,              0.0010892
                    210,                0.98898,                0.65117,                 1.3201,                0.77462,                0.64641,                0.73187,                0.40498,                 1.6719,                 1.3517,                  2.485,              0.0010848,              0.0010848,              0.0010848
                    211,                 1.0111,                0.66233,                 1.3352,                0.78299,                0.59945,                0.71979,                0.38134,                    1.7,                 1.4254,                 2.5297,              0.0010804,              0.0010804,              0.0010804
                    212,                0.96979,                 0.6378,                 1.3065,                0.80674,                0.64578,                0.73149,                0.41122,                 1.6824,                 1.3564,                 2.4815,               0.001076,               0.001076,               0.001076
                    213,                0.97384,                0.63386,                 1.2983,                0.76251,                0.67127,                 0.7522,                0.42092,                 1.6409,                 1.3433,                    2.4,              0.0010716,              0.0010716,              0.0010716
                    214,                0.95359,                0.63841,                 1.3087,                0.78709,                 0.6326,                0.72815,                0.39412,                 1.6663,                 1.3933,                 2.4658,              0.0010672,              0.0010672,              0.0010672
                    215,                0.94476,                0.60871,                  1.285,                0.74521,                0.68508,                0.75379,                0.41314,                 1.6172,                 1.3862,                  2.387,              0.0010628,              0.0010628,              0.0010628
                    216,                0.95048,                0.61206,                 1.2865,                0.81527,                0.63812,                 0.7292,                0.39825,                 1.6684,                 1.4147,                 2.4503,              0.0010584,              0.0010584,              0.0010584
                    217,                0.96765,                0.63808,                 1.2977,                0.77389,                0.63812,                0.73883,                0.40396,                  1.634,                 1.3696,                 2.4098,               0.001054,               0.001054,               0.001054
                    218,                0.94464,                0.60959,                   1.27,                0.78311,                0.67127,                0.74601,                0.40166,                 1.6425,                 1.3716,                  2.476,              0.0010496,              0.0010496,              0.0010496
                    219,                0.94193,                0.60172,                 1.2807,                0.77551,                0.63812,                0.71876,                0.39828,                 1.6404,                  1.385,                 2.4502,              0.0010452,              0.0010452,              0.0010452
                    220,                0.95261,                 0.6051,                 1.3028,                0.73069,                0.66022,                0.72937,                0.39324,                 1.6863,                 1.3447,                 2.4986,              0.0010408,              0.0010408,              0.0010408
                    221,                0.96266,                0.61517,                 1.2949,                0.73711,                0.66022,                0.72299,                0.41153,                 1.6502,                 1.3657,                 2.4336,              0.0010364,              0.0010364,              0.0010364
                    222,                0.96791,                0.61824,                 1.3011,                 0.7519,                0.65302,                0.74056,                0.41096,                 1.6319,                 1.3684,                 2.4073,               0.001032,               0.001032,               0.001032
                    223,                0.92996,                0.60464,                  1.265,                0.78727,                0.63536,                0.73472,                0.41181,                 1.6525,                 1.4089,                 2.4603,              0.0010276,              0.0010276,              0.0010276
                    224,                0.92824,                0.61161,                 1.2787,                0.85575,                0.60773,                0.74876,                0.42205,                  1.649,                 1.4084,                 2.4535,              0.0010232,              0.0010232,              0.0010232
                    225,                0.93927,                0.61521,                 1.2868,                0.78684,                 0.6547,                0.75072,                0.42196,                 1.6591,                 1.3954,                 2.5021,              0.0010188,              0.0010188,              0.0010188
                    226,                0.93369,                0.61539,                 1.2706,                0.79899,                0.62587,                0.72855,                0.40024,                 1.6714,                 1.4721,                 2.5177,              0.0010144,              0.0010144,              0.0010144
                    227,                 0.9504,                0.60301,                 1.2927,                0.71225,                 0.6701,                0.74248,                0.40211,                 1.7017,                 1.4765,                 2.5408,                0.00101,                0.00101,                0.00101
                    228,                0.93526,                0.61656,                 1.2753,                0.75277,                0.67403,                0.75401,                 0.4121,                 1.6786,                 1.3912,                   2.53,              0.0010056,              0.0010056,              0.0010056
                    229,                0.94331,                0.60578,                 1.2684,                0.79445,                0.65746,                0.73909,                0.39518,                 1.6586,                 1.4304,                 2.5213,              0.0010012,              0.0010012,              0.0010012
                    230,                0.92773,                 0.6062,                   1.28,                 0.7712,                0.66851,                0.75683,                0.41345,                 1.6046,                 1.2597,                 2.4273,              0.0009968,              0.0009968,              0.0009968
                    231,                0.90797,                0.60043,                 1.2631,                0.81389,                 0.6547,                0.76204,                0.41945,                 1.5995,                  1.313,                 2.4277,              0.0009924,              0.0009924,              0.0009924
                    232,                0.95646,                0.62173,                 1.2729,                0.81987,                 0.6538,                0.77313,                0.42432,                 1.6311,                  1.309,                 2.4499,               0.000988,               0.000988,               0.000988
                    233,                0.94167,                0.60599,                 1.2704,                0.77114,                0.66298,                0.75121,                0.40759,                 1.6367,                 1.3371,                 2.4799,              0.0009836,              0.0009836,              0.0009836
                    234,                0.91349,                0.61106,                 1.2698,                0.79254,                0.64641,                0.75825,                0.40919,                 1.6379,                  1.354,                 2.4976,              0.0009792,              0.0009792,              0.0009792
                    235,                0.92249,                0.58947,                 1.2737,                0.81765,                0.65746,                0.77334,                0.41513,                 1.6256,                 1.3047,                 2.4977,              0.0009748,              0.0009748,              0.0009748
                    236,                 0.9045,                  0.585,                 1.2672,                0.81734,                0.61806,                0.75345,                0.41575,                  1.647,                 1.3676,                 2.5231,              0.0009704,              0.0009704,              0.0009704
                    237,                0.91388,                0.57529,                 1.2668,                0.77745,                 0.6989,                0.77053,                0.42247,                 1.6395,                 1.2906,                 2.5257,               0.000966,               0.000966,               0.000966
                    238,                0.93512,                  0.604,                 1.2829,                0.77548,                0.70442,                0.78374,                0.42857,                 1.6386,                 1.2977,                 2.4834,              0.0009616,              0.0009616,              0.0009616
                    239,                0.91188,                0.58449,                 1.2521,                0.81479,                0.66022,                0.75338,                0.41945,                 1.6295,                 1.3418,                 2.4765,              0.0009572,              0.0009572,              0.0009572
                    240,                0.90763,                0.59301,                 1.2688,                 0.8124,                0.62707,                0.74072,                0.40987,                 1.6578,                 1.4192,                 2.5198,              0.0009528,              0.0009528,              0.0009528
                    241,                0.91392,                0.58792,                 1.2635,                0.87734,                0.59275,                0.75935,                0.41996,                 1.6132,                 1.3493,                 2.4845,              0.0009484,              0.0009484,              0.0009484
                    242,                0.91273,                0.58268,                 1.2489,                0.78796,                0.66022,                0.75669,                 0.4236,                 1.6072,                 1.3412,                 2.4645,               0.000944,               0.000944,               0.000944
                    243,                0.91372,                0.59595,                  1.269,                0.80324,                0.65408,                0.75847,                0.43326,                 1.6194,                 1.3866,                 2.4559,              0.0009396,              0.0009396,              0.0009396
                    244,                0.91939,                0.59641,                 1.2538,                0.78174,                 0.6629,                0.76224,                0.42467,                 1.6253,                 1.3914,                 2.4799,              0.0009352,              0.0009352,              0.0009352
                    245,                0.89499,                0.58236,                 1.2455,                0.80933,                0.62155,                0.75467,                0.41994,                 1.6356,                 1.3695,                 2.4891,              0.0009308,              0.0009308,              0.0009308
                    246,                 0.8905,                0.57517,                 1.2393,                0.85587,                0.61326,                0.74524,                0.41043,                 1.6741,                 1.3892,                 2.5499,              0.0009264,              0.0009264,              0.0009264
                    247,                0.88869,                0.57076,                 1.2446,                0.83857,                 0.6547,                0.77939,                0.44085,                 1.6025,                 1.2414,                 2.4498,               0.000922,               0.000922,               0.000922
                    248,                0.90955,                0.58579,                 1.2628,                0.77346,                0.64088,                 0.7575,                0.42883,                 1.5899,                  1.358,                 2.4288,              0.0009176,              0.0009176,              0.0009176
                    249,                0.88445,                0.56156,                 1.2394,                0.78517,                0.66851,                0.75501,                0.42565,                 1.6099,                 1.3136,                 2.4708,              0.0009132,              0.0009132,              0.0009132
                    250,                0.87521,                0.57813,                 1.2343,                0.78821,                0.61326,                0.71737,                0.39327,                   1.67,                 1.4406,                 2.5212,              0.0009088,              0.0009088,              0.0009088
                    251,                0.92513,                0.59311,                 1.2669,                0.79152,                0.65026,                0.73866,                0.41459,                 1.6492,                 1.3489,                 2.4974,              0.0009044,              0.0009044,              0.0009044
                    252,                0.89398,                0.57354,                 1.2413,                0.78819,                0.66575,                0.76258,                0.41756,                 1.6399,                 1.3637,                 2.4865,                 0.0009,                 0.0009,                 0.0009
                    253,                0.88675,                0.57513,                 1.2414,                0.80073,                0.66603,                0.75231,                0.41617,                 1.5896,                  1.377,                 2.4395,              0.0008956,              0.0008956,              0.0008956
                    254,                0.88332,                  0.553,                 1.2443,                0.77324,                0.67403,                 0.7658,                0.42504,                 1.6171,                  1.263,                  2.515,              0.0008912,              0.0008912,              0.0008912
                    255,                 0.8953,                0.56637,                  1.252,                0.74203,                0.69613,                0.76203,                0.42449,                 1.6125,                 1.3127,                 2.5164,              0.0008868,              0.0008868,              0.0008868
                    256,                0.89395,                0.59732,                 1.2446,                0.76649,                 0.6989,                 0.7696,                0.42047,                 1.6243,                 1.3075,                  2.499,              0.0008824,              0.0008824,              0.0008824
                    257,                0.88257,                0.57951,                  1.239,                0.82247,                0.63812,                0.77084,                0.42265,                  1.624,                 1.2746,                 2.5429,               0.000878,               0.000878,               0.000878
                    258,                0.88821,                0.59794,                 1.2568,                 0.8235,                0.64445,                0.76593,                 0.4138,                 1.6715,                  1.294,                 2.5944,              0.0008736,              0.0008736,              0.0008736
                    259,                0.88808,                0.56875,                 1.2335,                0.87201,                 0.6326,                0.78868,                0.43397,                 1.6227,                 1.2718,                 2.5116,              0.0008692,              0.0008692,              0.0008692
                    260,                 0.8509,                0.55559,                  1.211,                0.81675,                0.66487,                0.77615,                0.41995,                  1.629,                 1.3105,                 2.5103,              0.0008648,              0.0008648,              0.0008648
                    261,                0.87369,                0.56384,                   1.24,                0.79261,                0.66515,                0.77978,                0.43005,                 1.6238,                 1.2524,                 2.5039,              0.0008604,              0.0008604,              0.0008604
                    262,                0.87704,                0.55381,                 1.2397,                 0.8017,                0.70718,                0.79949,                0.44027,                 1.6101,                 1.1896,                 2.4786,               0.000856,               0.000856,               0.000856
                    263,                0.87742,                0.55789,                 1.2404,                0.78357,                 0.6989,                0.78987,                0.44231,                 1.6101,                 1.2071,                 2.4927,              0.0008516,              0.0008516,              0.0008516
                    264,                0.85329,                0.54554,                 1.2166,                0.84466,                0.64588,                0.77897,                0.43828,                 1.5946,                 1.2795,                 2.4501,              0.0008472,              0.0008472,              0.0008472
                    265,                0.85045,                0.52922,                  1.218,                0.84161,                0.65746,                0.77825,                0.43733,                 1.6096,                 1.2934,                 2.4514,              0.0008428,              0.0008428,              0.0008428
                    266,                0.87754,                 0.5542,                 1.2234,                0.84973,                0.65607,                  0.786,                0.43307,                 1.6151,                  1.243,                 2.4643,              0.0008384,              0.0008384,              0.0008384
                    267,                0.86598,                0.56596,                   1.23,                0.82903,                 0.6326,                0.77312,                0.42189,                 1.6306,                 1.2781,                 2.4951,               0.000834,               0.000834,               0.000834
                    268,                0.88171,                0.56601,                 1.2397,                0.83557,                0.62707,                0.76259,                0.41535,                 1.6206,                 1.2667,                 2.5053,              0.0008296,              0.0008296,              0.0008296
                    269,                0.85984,                0.54937,                 1.2316,                0.79915,                0.66298,                0.75702,                0.41234,                 1.6343,                 1.2677,                 2.5126,              0.0008252,              0.0008252,              0.0008252
                    270,                0.85034,                0.55467,                 1.2145,                0.83326,                0.66264,                0.76683,                0.41901,                 1.6351,                 1.3053,                 2.5404,              0.0008208,              0.0008208,              0.0008208
                    271,                0.84038,                0.54847,                 1.2026,                0.84326,                0.65394,                 0.7585,                0.41261,                 1.6626,                 1.2871,                 2.6227,              0.0008164,              0.0008164,              0.0008164
                    272,                0.87367,                0.55641,                 1.2285,                0.80542,                0.67127,                0.76762,                0.41905,                 1.6408,                 1.3299,                 2.5744,               0.000812,               0.000812,               0.000812
                    273,                0.86582,                0.55497,                 1.2339,                0.80441,                 0.6326,                0.75347,                0.42207,                 1.6182,                 1.2377,                 2.5564,              0.0008076,              0.0008076,              0.0008076
                    274,                0.84589,                0.55203,                 1.2002,                0.82709,                0.63536,                0.76152,                0.43535,                 1.5926,                 1.3134,                 2.4395,              0.0008032,              0.0008032,              0.0008032
                    275,                0.84269,                0.55069,                 1.1948,                 0.8132,                0.67344,                0.76237,                0.43123,                 1.5699,                 1.2573,                 2.4665,              0.0007988,              0.0007988,              0.0007988
                    276,                0.84186,                0.53469,                 1.1994,                0.88289,                0.60393,                0.76866,                0.43233,                 1.6261,                 1.2908,                 2.5228,              0.0007944,              0.0007944,              0.0007944
                    277,                0.85738,                0.54637,                 1.2115,                0.81645,                0.65193,                0.77412,                0.42394,                 1.6275,                 1.2564,                 2.5421,                0.00079,                0.00079,                0.00079
                    278,                0.85591,                0.54305,                 1.2112,                0.81144,                 0.6547,                  0.764,                0.42168,                 1.6096,                 1.3392,                 2.4735,              0.0007856,              0.0007856,              0.0007856
                    279,                0.82754,                0.52204,                 1.2019,                0.81363,                0.66022,                0.77807,                0.43046,                 1.5942,                 1.2936,                 2.4677,              0.0007812,              0.0007812,              0.0007812
                    280,                0.82246,                0.51893,                 1.1893,                0.79682,                0.66022,                0.77579,                0.42871,                 1.6158,                 1.2604,                 2.5208,              0.0007768,              0.0007768,              0.0007768
                    281,                0.81588,                0.52604,                 1.1851,                0.78984,                0.67485,                0.77733,                0.43374,                 1.5938,                  1.219,                 2.5063,              0.0007724,              0.0007724,              0.0007724
                    282,                0.82798,                0.54041,                  1.196,                0.85887,                0.59945,                0.76184,                0.42522,                 1.6113,                 1.2836,                 2.5068,               0.000768,               0.000768,               0.000768
                    283,                0.85022,                0.53244,                 1.2068,                0.77658,                0.65294,                0.76837,                0.42136,                 1.6308,                 1.2877,                 2.5523,              0.0007636,              0.0007636,              0.0007636
                    284,                0.85158,                0.55552,                 1.2307,                0.78295,                0.68508,                0.76597,                0.42896,                   1.62,                  1.293,                 2.5464,              0.0007592,              0.0007592,              0.0007592
                    285,                0.81841,                0.51927,                 1.1919,                 0.8009,                 0.6989,                0.78763,                0.44446,                 1.5901,                 1.2552,                 2.4846,              0.0007548,              0.0007548,              0.0007548
                    286,                0.82472,                0.53168,                 1.2064,                0.82983,                0.68703,                0.79466,                0.44711,                 1.5698,                 1.2212,                 2.4542,              0.0007504,              0.0007504,              0.0007504
                    287,                0.83666,                0.52725,                 1.1936,                0.81677,                0.68232,                0.77424,                0.43921,                 1.5996,                 1.3277,                  2.468,               0.000746,               0.000746,               0.000746
                    288,                0.83149,                0.53334,                 1.1904,                0.84743,                0.68232,                0.79213,                0.44009,                 1.6149,                 1.2397,                 2.4979,              0.0007416,              0.0007416,              0.0007416
                    289,                0.84191,                0.52576,                 1.1996,                0.82678,                0.69883,                0.79772,                0.44512,                 1.6009,                  1.257,                 2.5099,              0.0007372,              0.0007372,              0.0007372
                    290,                  0.822,                0.51738,                 1.1974,                0.85272,                0.64088,                0.78398,                0.44253,                 1.5929,                 1.2753,                 2.5377,              0.0007328,              0.0007328,              0.0007328
                    291,                0.85242,                0.54466,                 1.2059,                0.79705,                0.67127,                0.76684,                0.42731,                 1.6237,                 1.3887,                 2.5604,              0.0007284,              0.0007284,              0.0007284
                    292,                0.82116,                0.52302,                 1.1829,                0.84875,                0.68205,                0.77925,                0.42771,                 1.6328,                 1.3542,                 2.5504,               0.000724,               0.000724,               0.000724
                    293,                0.83546,                 0.5341,                 1.2038,                0.80752,                0.68378,                0.78209,                0.42347,                   1.66,                 1.3224,                 2.5758,              0.0007196,              0.0007196,              0.0007196
                    294,                0.82985,                0.52571,                 1.1924,                0.79426,                0.69613,                0.79336,                0.43606,                 1.6095,                 1.2489,                 2.5458,              0.0007152,              0.0007152,              0.0007152
                    295,                0.81535,                0.51158,                 1.1717,                 0.8215,                0.68652,                 0.7927,                0.44128,                 1.6031,                 1.2123,                 2.5353,              0.0007108,              0.0007108,              0.0007108
                    296,                0.80859,                0.52253,                 1.1865,                0.79332,                0.69981,                0.79375,                 0.4441,                 1.6001,                 1.2464,                 2.5311,              0.0007064,              0.0007064,              0.0007064
                    297,                0.82293,                0.51878,                 1.1832,                0.80088,                0.69997,                0.78875,                 0.4467,                 1.6021,                 1.2159,                 2.5426,               0.000702,               0.000702,               0.000702
                    298,                0.82924,                0.52146,                  1.206,                0.82986,                0.68717,                0.79565,                0.44364,                 1.6116,                    1.2,                 2.5389,              0.0006976,              0.0006976,              0.0006976
                    299,                0.81399,                0.51608,                 1.1887,                 0.8198,                0.67127,                0.79274,                0.44425,                 1.5899,                 1.2058,                 2.5113,              0.0006932,              0.0006932,              0.0006932
                    300,                0.81992,                0.52258,                 1.1863,                0.78071,                0.69613,                0.79235,                0.44376,                 1.5757,                 1.2213,                 2.5045,              0.0006888,              0.0006888,              0.0006888
                    301,                0.81904,                0.51419,                 1.1804,                0.79617,                0.67403,                0.77243,                0.42904,                 1.6048,                 1.2441,                 2.5722,              0.0006844,              0.0006844,              0.0006844
                    302,                0.82737,                0.52839,                 1.1892,                0.81266,                0.68303,                0.78279,                0.43468,                 1.6195,                 1.2438,                 2.5889,                0.00068,                0.00068,                0.00068
                    303,                0.81893,                0.52188,                 1.1891,                0.83319,                0.67127,                0.78634,                0.44119,                 1.6001,                 1.2486,                 2.5635,              0.0006756,              0.0006756,              0.0006756
                    304,                0.82381,                0.52453,                 1.2033,                0.80221,                 0.6989,                0.79713,                0.44475,                 1.5985,                 1.1822,                 2.5865,              0.0006712,              0.0006712,              0.0006712
